recruitment_id,department,job_title,num_applicants,time_to_hire_days,cost_per_hire,source,offer_acceptance_rate,source_group,job_level,applicants_per_day,cost_per_day,cost_per_applicant,applicants_efficiency,efficiency_ratio,acceptance_efficiency,high_cost_flag,long_hire_flag,dept_efficiency,cost_index,source_success,is_efficient,high_acceptance,log1p_time_to_hire_days,log1p_cost_per_hire,process_efficiency,cost_intensity,engagement_score,complexity_flag,salary_fit,employer_brand_score,job_match_score,interview_experience
81,Marketing,Social Media Manager,260,35,4017.55,Job Portal,0.77,External,Executive,7.428571428571429,114.78714285714288,15.452115384615386,7.222222222222222,0.0018485701132426,0.0001916114021226,0,0,1.366602078562621,0.7495480264575578,0.6534822167080231,1,1,3.58351893845611,8.298676420029018,0.001,15.393,0.001,1,0.5,0.5,0.5,0.5
82,Marketing,Content Strategist,111,20,8901.26,Recruiter,0.74,Agency,Mid,5.55,445.063,80.19153153153154,5.285714285714286,0.0006234371946,8.312495928000305e-05,1,0,2.391553637484587,1.660694170821919,0.6583210483210483,0,1,3.044522437723423,9.094060456069078,0.0,79.476,0.0,1,0.5,0.5,0.5,0.5
83,Product,Product Analyst,273,78,5742.08,Job Portal,0.68,External,Mid,3.5,73.61641025641026,21.03326007326007,3.4556962025316458,0.0006094290868314,0.0001184033654415,1,1,0.5931063472047078,1.084946660986055,0.6534822167080231,0,1,4.3694478524670215,8.655750930769017,0.0,20.956,0.0,1,0.5,0.5,0.5,0.5
84,Marketing,Content Strategist,58,47,5684.73,Linkedin,0.71,External,Mid,1.2340425531914894,120.95170212765956,98.01258620689654,1.2083333333333333,0.000217042060244,0.00012487402673,1,1,1.017682398929611,1.0605911942462625,0.6457707203718048,0,1,3.871201010907891,8.645714806032492,0.0,96.351,0.0,1,0.5,0.5,0.5,0.5
85,Product,UI Designer,15,62,3057.1,Linkedin,0.62,External,Mid,0.2419354838709677,49.30806451612903,203.80666666666667,0.238095238095238,7.911300607271435e-05,0.0002027402635623,0,1,0.7461660497091486,0.5776287403345945,0.6457707203718048,0,0,4.143134726391533,8.025549087066176,0.0,191.069,0.0,1,0.5,0.5,0.5,0.5
86,Sales,Business Development Manager,84,70,3472.28,Referral,0.74,Internal,Executive,1.2,49.604000000000006,41.336666666666666,1.1830985915492958,0.0003454947484798,0.0002130550948958,0,1,0.6758536585365854,0.6967266798309032,0.6462861610633307,0,1,4.2626798770413155,8.152854671434985,0.0,40.85,0.0,1,0.5,0.5,0.5,0.5
87,Marketing,Social Media Manager,19,30,8978.96,Linkedin,0.52,External,Executive,0.6333333333333333,299.29866666666663,472.5768421052631,0.6129032258064516,7.052741140643536e-05,5.7906716733704834e-05,1,0,1.594369091656391,1.675190538423007,0.6457707203718048,0,0,3.4339872044851463,9.10275070694334,0.0,448.948,0.0,1,0.5,0.5,0.5,0.5
88,Sales,Sales Representative,198,32,3271.83,Referral,0.92,Internal,Entry,6.1875,102.2446875,16.52439393939394,6.0,0.0018905656572446,0.0002811022876226,0,0,1.4784298780487806,0.6565055965737625,0.6462861610633307,1,1,3.49650756146648,8.093410333036145,0.002,16.441,0.001,0,0.5,0.5,0.5,0.5
89,Engineering,DevOps Engineer,121,17,2391.31,Job Portal,0.92,External,Mid,7.117647058823529,140.66529411764705,19.76289256198347,6.722222222222222,0.0029752193732515,0.0003845655454351,0,0,2.8162039411032156,0.4541417017226496,0.6534822167080231,1,1,2.8903717578961645,7.780014705335549,0.003,19.601,0.002,1,0.5,0.5,0.5,0.5
90,HR,Talent Acquisition,31,11,3100.96,Linkedin,0.42,External,Mid,2.8181818181818183,281.9054545454546,100.03096774193548,2.5833333333333335,0.0009085164922119,0.0001353982643232,0,0,4.161882893226177,0.5959718004544546,0.6457707203718048,1,0,2.4849066497880004,8.039789448746832,0.0,96.905,0.001,1,0.5,0.5,0.5,0.5
91,Finance,Accountant,170,40,3777.39,Recruiter,0.5,Agency,Entry,4.25,94.43475,22.219941176470588,4.146341463414634,0.0011248177133646,0.0001323314956899,0,0,1.2052615933412605,0.7285305690295757,0.6583210483210483,1,0,3.713572066704308,8.237053271955496,0.001,22.09,0.001,0,0.5,0.5,0.5,0.5
92,Sales,Business Development Manager,72,62,7243.13,Linkedin,0.78,External,Executive,1.1612903225806452,116.82467741935484,100.59902777777778,1.1428571428571428,0.0001603077695431,0.0001076733852098,1,1,0.7630605822187254,1.4533626079934827,0.6457707203718048,0,1,4.143134726391533,8.887946764728529,0.0,99.221,0.0,1,0.5,0.5,0.5,0.5
93,Sales,Account Executive,288,45,9075.61,Recruiter,0.5,Agency,Entry,6.4,201.68022222222223,31.512534722222224,6.260869565217392,0.0007051090660499,5.508664578515547e-05,1,0,1.0513279132791329,1.8210569489615307,0.6583210483210483,0,0,3.828641396489095,9.113456053865995,0.0,31.403,0.0,0,0.5,0.5,0.5,0.5
94,Product,UI Designer,168,14,3759.25,Recruiter,0.35,Agency,Mid,12.0,268.51785714285717,22.376488095238095,11.2,0.0031912771757196,9.30789176251579e-05,0,0,3.3044496487119437,0.710297616074981,0.6583210483210483,1,0,2.70805020110221,8.232240723535323,0.001,22.244,0.002,1,0.5,0.5,0.5,0.5
95,Finance,Accountant,222,51,1042.0,Linkedin,0.59,External,Entry,4.352941176470588,20.431372549019606,4.693693693693693,4.269230769230769,0.0041734814731261,0.0005656759348034,0,1,0.9453032104637336,0.2009665014543951,0.6457707203718048,0,0,3.951243718581427,6.949856455000773,0.002,4.673,0.003,0,0.5,0.5,0.5,0.5
96,Engineering,DevOps Engineer,20,21,5123.56,Job Portal,0.33,External,Mid,0.9523809523809524,243.97904761904763,256.178,0.9090909090909092,0.0001858463853249,6.439577251510373e-05,0,0,2.279784142797842,0.973032462239567,0.6534822167080231,1,0,3.091042453358316,8.541799946662437,0.0,243.979,0.0,1,0.5,0.5,0.5,0.5
97,Engineering,Backend Developer,224,85,9739.16,Linkedin,0.92,External,Mid,2.635294117647059,114.57835294117646,43.47839285714286,2.604651162790698,0.0002705596332757,9.445430054537093e-05,1,1,0.5632407882206432,1.8495965373578336,0.6457707203718048,0,1,4.454347296253507,9.18401282360638,0.0,43.285,0.0,1,0.5,0.5,0.5,0.5
98,HR,Talent Acquisition,71,42,744.7,Linkedin,0.86,External,Mid,1.6904761904761905,17.73095238095238,10.488732394366195,1.6511627906976745,0.0022669655229665,0.0011532787984444,0,0,1.0900169482259034,0.1431234842753316,0.6457707203718048,1,1,3.7612001156935624,6.614323374549749,0.002,10.343,0.001,1,0.5,0.5,0.5,0.5
99,Marketing,Social Media Manager,109,31,5204.21,Recruiter,0.72,Agency,Executive,3.5161290322580645,167.87774193548387,47.74504587155963,3.40625,0.0006755018591484,0.0001383229495063,0,0,1.5429378306352173,0.9709413286133804,0.6583210483210483,1,1,3.4657359027997265,8.557415326056525,0.0,47.311,0.0,1,0.5,0.5,0.5,0.5
100,HR,Talent Acquisition,250,70,8574.29,Linkedin,0.56,External,Mid,3.5714285714285716,122.48985714285716,34.297160000000005,3.5211267605633805,0.0004164790428578,6.530391392011233e-05,1,1,0.6540101689355421,1.6478880891461438,0.6457707203718048,0,0,4.2626798770413155,9.056640090704263,0.0,34.161,0.0,1,0.5,0.5,0.5,0.5
101,Product,UX Designer,199,47,8970.9,Linkedin,0.39,External,Mid,4.23404255319149,190.87021276595743,45.07989949748743,4.145833333333333,0.0004719226198677,4.346905337776837e-05,1,1,0.9843041506801534,1.6950213164985162,0.6457707203718048,0,0,3.871201010907891,9.101852749791092,0.0,44.854,0.0,1,0.5,0.5,0.5,0.5
102,Finance,Finance Manager,261,43,6548.57,Recruiter,0.38,Agency,Executive,6.069767441860465,152.29232558139535,25.09030651340996,5.931818181818182,0.0009267428918021,5.80190760614819e-05,1,0,1.1211735752011724,1.262997315191179,0.6583210483210483,0,0,3.784189633918261,8.787154677619355,0.0,24.995,0.001,1,0.5,0.5,0.5,0.5
103,Product,UI Designer,212,48,653.42,Referral,0.7,Internal,Mid,4.416666666666667,13.612916666666663,3.0821698113207545,4.326530612244898,0.0067489787394435,0.001069649460591,0,1,0.9637978142076502,0.1234615064961665,0.6462861610633307,0,1,3.8918202981106265,6.483749347168707,0.005,3.068,0.004,1,0.5,0.5,0.5,0.5
104,Product,Product Analyst,85,64,3332.0,Job Portal,0.93,External,Mid,1.328125,52.0625,39.2,1.3076923076923077,0.0003984773477347,0.0002790279027902,0,1,0.7228483606557377,0.629570168720313,0.6534822167080231,0,1,4.174387269895637,8.11162807830774,0.0,38.744,0.0,1,0.5,0.5,0.5,0.5
105,Marketing,Marketing Specialist,141,76,2952.52,Linkedin,0.4,External,Mid,1.855263157894737,38.84894736842105,20.939858156028368,1.8311688311688312,0.0006281532401658,0.0001354316205747,0,1,0.6293562203906807,0.5508470433663473,0.6457707203718048,0,0,4.343805421853684,7.990752958351246,0.0,20.792,0.0,1,0.5,0.5,0.5,0.5
106,Marketing,Marketing Specialist,30,24,6696.6,Linkedin,0.95,External,Mid,1.25,279.02500000000003,223.22,1.2,0.0001866340181557,0.0001418418537983,1,0,1.992961364570489,1.2493741991949523,0.6457707203718048,0,1,3.218875824868201,8.809504532251681,0.0,216.019,0.0,1,0.5,0.5,0.5,0.5
107,Product,Product Manager,14,60,9671.09,Recruiter,0.94,Agency,Executive,0.2333333333333333,161.18483333333333,690.7921428571428,0.2295081967213114,2.412439641621752e-05,9.718685413390488e-05,1,1,0.7710382513661201,1.8273198568455375,0.6583210483210483,0,1,4.110873864173311,9.176999697462254,0.0,644.739,0.0,1,0.5,0.5,0.5,0.5
108,Finance,Accountant,172,77,6409.11,Recruiter,0.93,Agency,Entry,2.2337662337662336,83.2351948051948,37.262267441860466,2.2051282051282053,0.0003484754916477,0.0001450833137028,1,1,0.6261099186188366,1.236100205505162,0.6583210483210483,0,1,4.356708826689592,8.765631710453901,0.0,37.047,0.0,0,0.5,0.5,0.5,0.5
109,Sales,Sales Associate,133,46,2136.86,Referral,0.46,Internal,Entry,2.891304347826087,46.453478260869566,16.066616541353383,2.8297872340425534,0.0013524292272768,0.0002151684394675,0,0,1.02847295864263,0.4287693887196493,0.6462861610633307,1,0,3.8501476017100584,7.667560607682313,0.001,15.947,0.001,0,0.5,0.5,0.5,0.5
110,HR,Recruitment Specialist,44,24,5010.5,Linkedin,0.94,External,Mid,1.8333333333333333,208.77083333333337,113.875,1.76,0.000365825268549,0.0001875685922378,0,0,1.9075296593953313,0.962965245013494,0.6457707203718048,1,1,3.218875824868201,8.519490550464921,0.0,111.344,0.0,1,0.5,0.5,0.5,0.5
111,Finance,Financial Analyst,23,8,1306.74,Job Portal,0.63,External,Mid,2.875,163.3425,56.81478260869565,2.5555555555555554,0.0021984492330279,0.0004817471362809,0,0,6.026307966706302,0.2520258791847566,0.6534822167080231,1,0,2.1972245773362196,7.176055735500016,0.001,54.448,0.001,1,0.5,0.5,0.5,0.5
112,Finance,Finance Manager,106,13,2321.94,Referral,0.6,Internal,Executive,8.153846153846153,178.61076923076922,21.905094339622643,7.571428571428571,0.0035101406639199,0.0002582933696092,0,0,3.708497210280801,0.4478235685096146,0.6462861610633307,1,0,2.6390573296152584,7.75058890376702,0.002,21.7,0.002,1,0.5,0.5,0.5,0.5
113,HR,HR Manager,214,43,4115.89,Linkedin,0.74,External,Executive,4.976744186046512,95.71837209302326,19.233130841121497,4.863636363636363,0.001208860131324,0.0001797473335454,0,0,1.0646677168718128,0.7910306401154756,0.6457707203718048,1,1,3.784189633918261,8.322853302928626,0.001,19.144,0.001,1,0.5,0.5,0.5,0.5
114,Finance,Accountant,34,44,5569.96,Linkedin,0.95,External,Entry,0.7727272727272727,126.59,163.82235294117646,0.7555555555555555,0.0001387063042504,0.0001705271622844,1,0,1.095692357582964,1.0742565973521334,0.6457707203718048,0,1,3.80666248977032,8.62532266995555,0.0,159.142,0.0,0,0.5,0.5,0.5,0.5
115,Sales,Sales Representative,91,16,1565.72,Job Portal,0.63,External,Entry,5.6875,97.8575,17.205714285714286,5.352941176470588,0.0036301955678104,0.0004021139705882,0,0,2.956859756097561,0.3141678946239479,0.6534822167080231,1,0,2.833213344056216,7.356739541003797,0.002,17.019,0.002,0,0.5,0.5,0.5,0.5
116,HR,HR Coordinator,261,71,2174.15,Job Portal,1.0,External,Entry,3.676056338028169,30.621830985915494,8.33007662835249,3.625,0.0016900242916709,0.0004597384088453,0,1,0.644798758105464,0.4178486952292363,0.6534822167080231,0,1,4.276666119016055,7.684852906662014,0.002,8.298,0.001,0,0.5,0.5,0.5,0.5
117,Finance,Financial Analyst,158,79,5434.27,Linkedin,0.35,External,Mid,2.0,68.78822784810127,34.394113924050636,1.975,0.0003679670007193,6.43942251258907e-05,1,1,0.6102590346031698,1.0480865929544878,0.6457707203718048,0,0,4.382026634673881,8.600664476334277,0.0,34.178,0.0,1,0.5,0.5,0.5,0.5
118,Marketing,Marketing Specialist,98,68,8425.01,Referral,0.73,Internal,Mid,1.4411764705882353,123.89720588235296,85.96948979591836,1.420289855072464,0.0001710390173508,8.663649817647973e-05,1,1,0.7033981286719373,1.5718409524175652,0.6462861610633307,0,1,4.23410650459726,9.039078629341011,0.0,85.101,0.0,1,0.5,0.5,0.5,0.5
119,HR,HR Manager,73,41,7941.8,Job Portal,0.97,External,Executive,1.7804878048780488,193.70243902439023,108.7917808219178,1.738095238095238,0.0002241637463964,0.0001221231807423,1,0,1.1166027274509256,1.5263301831849452,0.6534822167080231,0,1,3.737669618283368,8.980021136912878,0.0,107.322,0.0,1,0.5,0.5,0.5,0.5
120,Finance,Payroll Specialist,126,71,4158.29,Recruiter,0.86,Agency,Mid,1.7746478873239435,58.567464788732394,33.00230158730159,1.75,0.0004266708710678,0.0002067660586301,0,1,0.6790206159669072,0.8019932757512447,0.6583210483210483,0,1,4.276666119016055,8.333099665612078,0.0,32.742,0.0,1,0.5,0.5,0.5,0.5
121,Sales,Business Development Manager,149,42,1380.35,Job Portal,0.48,External,Executive,3.547619047619047,32.86547619047619,9.264093959731545,3.4651162790697674,0.0025682260452593,0.0003474861548485,0,0,1.1264227642276423,0.2769726728560447,0.6534822167080231,1,0,3.7612001156935624,7.230816560835485,0.001,9.202,0.002,1,0.5,0.5,0.5,0.5
122,Marketing,SEO Analyst,40,47,8072.42,Recruiter,0.6,Agency,Mid,0.851063829787234,171.7536170212766,201.8105,0.8333333333333334,0.0001054155277177,7.431794704103094e-05,1,1,1.017682398929611,1.5060587870061402,0.6583210483210483,0,0,3.871201010907891,8.996332463311164,0.0,196.888,0.0,1,0.5,0.5,0.5,0.5
123,Sales,Sales Associate,85,40,5018.7,Recruiter,0.35,Agency,Entry,2.125,125.4675,59.0435294117647,2.073170731707317,0.0004233320716377,6.972528238739366e-05,0,0,1.1827439024390245,1.0070219533180946,0.6583210483210483,1,0,3.713572066704308,8.521125449943842,0.0,58.357,0.0,0,0.5,0.5,0.5,0.5
124,Finance,Finance Manager,168,77,3225.73,Job Portal,0.98,External,Executive,2.1818181818181817,41.8925974025974,19.20077380952381,2.1538461538461537,0.0006761700488786,0.0003037130469546,0,1,0.6261099186188366,0.6221340429332881,0.6534822167080231,0,1,4.356708826689592,8.079224519509058,0.001,19.087,0.0,1,0.5,0.5,0.5,0.5
125,Marketing,Content Strategist,140,29,5463.23,Referral,0.76,Internal,Mid,4.827586206896552,188.38724137931032,39.02307142857143,4.666666666666667,0.0008834888368345,0.0001390863854559,1,0,1.6493473361962667,1.0192662853190932,0.6462861610633307,0,1,3.4011973816621555,8.605978494068957,0.001,38.746,0.001,1,0.5,0.5,0.5,0.5
126,HR,Recruitment Specialist,299,24,6009.35,Recruiter,0.63,Agency,Mid,12.458333333333334,250.38958333333335,20.098160535117056,11.96,0.0020728132859705,0.0001048191869025,1,0,1.9075296593953313,1.1549336782999384,0.6583210483210483,0,0,3.218875824868201,8.701238262106466,0.001,20.031,0.001,1,0.5,0.5,0.5,0.5
127,Marketing,Social Media Manager,228,71,3364.99,Linkedin,0.33,External,Executive,3.211267605633803,47.39422535211267,14.758728070175438,3.1666666666666665,0.0009540336143701,9.803950695040688e-05,0,1,0.6736770809815738,0.6278009268209275,0.6457707203718048,0,0,4.276666119016055,8.121477403861014,0.0,14.694,0.001,1,0.5,0.5,0.5,0.5
128,Product,Product Manager,56,17,6389.51,Recruiter,0.76,Agency,Executive,3.2941176470588234,375.8535294117647,114.09839285714284,3.111111111111111,0.0005154702280504,0.0001189263454716,1,0,2.721311475409836,1.2072763771729074,0.6583210483210483,0,1,2.8903717578961645,8.762569356393328,0.0,112.097,0.0,1,0.5,0.5,0.5,0.5
129,Product,Product Analyst,30,26,622.73,Referral,0.41,Internal,Mid,1.1538461538461535,23.951153846153847,20.75766666666667,1.1111111111111112,0.0018499128691038,0.0006573357061549,0,0,1.7793190416141234,0.1176627344439377,0.6462861610633307,1,0,3.295836866004329,6.435717582423407,0.001,20.088,0.001,1,0.5,0.5,0.5,0.5
130,Sales,Business Development Manager,266,38,3393.83,Job Portal,0.36,External,Executive,7.0,89.31131578947368,12.75875939849624,6.82051282051282,0.002061958919887,0.0001060436015941,0,0,1.2449935815147626,0.6809853778527406,0.6534822167080231,1,0,3.6635616461296463,8.130008965101368,0.001,12.711,0.001,1,0.5,0.5,0.5,0.5
131,Product,UI Designer,294,66,9525.74,Referral,0.32,Internal,Mid,4.454545454545454,144.32939393939392,32.40047619047619,4.388059701492537,0.0004675833973159,3.358966446024559e-05,1,1,0.7009438648782911,1.799856464281463,0.6462861610633307,0,0,4.204692619390966,9.161857860476816,0.0,32.291,0.0,1,0.5,0.5,0.5,0.5
132,Engineering,Software Engineer,39,57,8225.95,Job Portal,0.95,External,Mid,0.6842105263157895,144.31491228070178,210.9217948717949,0.6724137931034483,8.316697273178875e-05,0.0001154741429083,1,1,0.8399204736623626,1.5622177514774036,0.6534822167080231,0,1,4.060443010546419,9.01517062960093,0.0,205.649,0.0,1,0.5,0.5,0.5,0.5
133,Finance,Financial Analyst,206,33,611.73,Referral,0.78,Internal,Mid,6.242424242424242,18.53727272727273,2.969563106796117,6.0588235294117645,0.0101878873931817,0.0012729913665072,0,0,1.460923143443952,0.1179819941791719,0.6462861610633307,1,1,3.5263605246161616,6.417924382136652,0.008,2.955,0.007,1,0.5,0.5,0.5,0.5
134,Product,Product Analyst,224,74,5985.08,Job Portal,0.52,External,Mid,3.027027027027027,80.87945945945945,26.719107142857144,2.986666666666667,0.0005056776767144,8.686820089273782e-05,1,1,0.6251661497563137,1.1308606918981303,0.6534822167080231,0,0,4.31748811353631,8.697192052840547,0.0,26.6,0.0,1,0.5,0.5,0.5,0.5
135,Engineering,DevOps Engineer,189,70,8091.35,Recruiter,0.35,Agency,Mid,2.7,115.59071428571428,42.81137566137566,2.6619718309859155,0.0003336484457543,4.3250724449634526e-05,1,1,0.6839352428393524,1.536655414075783,0.6583210483210483,0,0,4.2626798770413155,8.998674449947424,0.0,42.586,0.0,1,0.5,0.5,0.5,0.5
136,Finance,Accountant,119,29,3174.34,Referral,0.9,Internal,Entry,4.103448275862069,109.46,26.675126050420168,3.966666666666667,0.0012922862672539,0.0002834342149187,0,0,1.66242978391898,0.6122226528087763,0.6462861610633307,1,1,3.4011973816621555,8.063169992207603,0.001,26.453,0.001,0,0.5,0.5,0.5,0.5
137,Engineering,DevOps Engineer,267,69,5912.18,Referral,0.8,Internal,Mid,3.869565217391304,85.68376811594203,22.14299625468165,3.8142857142857145,0.0006543966558419,0.0001352909940167,1,1,0.6938473478080387,1.1228019311969653,0.6462861610633307,0,1,4.248495242049359,8.684939036757804,0.001,22.06,0.0,1,0.5,0.5,0.5,0.5
138,Marketing,Social Media Manager,77,11,7811.42,Linkedin,0.74,External,Executive,7.0,710.1290909090909,101.44701298701298,6.416666666666667,0.0008960091751339,9.47209699427322e-05,1,0,4.348279340881067,1.4573644247939903,0.6457707203718048,0,1,2.4849066497880004,8.963470053992229,0.001,100.146,0.001,1,0.5,0.5,0.5,0.5
139,Marketing,Marketing Specialist,67,76,2802.17,Referral,0.83,Internal,Mid,0.881578947368421,36.87065789473685,41.823432835820896,0.8701298701298701,0.0003144935724085,0.0002960933514556,0,1,0.6293562203906807,0.5227964787740226,0.6462861610633307,0,1,4.343805421853684,7.938506198630011,0.0,41.208,0.0,1,0.5,0.5,0.5,0.5
140,HR,Talent Acquisition,139,38,7866.84,Linkedin,0.97,External,Mid,3.6578947368421058,207.0221052631579,56.595971223021586,3.5641025641025643,0.0004649172754964,0.0001232866962215,1,0,1.204755574354946,1.511923661926346,0.6457707203718048,0,1,3.6635616461296463,8.97053884376583,0.0,56.192,0.0,1,0.5,0.5,0.5,0.5
141,Marketing,Content Strategist,227,65,7380.87,Referral,0.39,Internal,Mid,3.4923076923076923,113.55184615384616,32.514845814977974,3.439393939393939,0.0004730925486777,5.283214144925338e-05,1,1,0.7358626576875652,1.3770373839877024,0.6462861610633307,0,0,4.189654742026425,8.906782273031194,0.0,32.372,0.0,1,0.5,0.5,0.5,0.5
142,Product,Product Analyst,170,76,2224.03,Recruiter,0.56,Agency,Mid,2.236842105263158,29.26355263157895,13.082529411764709,2.207792207792208,0.0010053087397757,0.0002516819997932,0,1,0.6087144089732528,0.4202229718904675,0.6583210483210483,0,0,4.343805421853684,7.707525677655512,0.001,13.006,0.001,1,0.5,0.5,0.5,0.5
143,Marketing,Content Strategist,120,48,4122.31,Recruiter,0.33,Agency,Mid,2.5,85.88145833333334,34.352583333333335,2.4489795918367347,0.0006063090090243,8.003278919120803e-05,0,1,0.9964806822852444,0.7690929359799518,0.6583210483210483,0,0,3.8918202981106265,8.32441151785035,0.0,34.069,0.0,1,0.5,0.5,0.5,0.5
